#rev	#lex	#lex_freq	#homonym	#pos	#grams	#grams2	#flextype	#number	#form2	#form3	#translation	#comment	– не учит., 0 без перевода, ! что-то не так (с синонимами), нужен синоним g посм грам, p местоимения, ? сложно, ?? Непонятно, с — хочется спросить носителя, o — написал свою глоссу, h дефис, s генитив, m - явно опечатка	#gloss									
դնւոնծարեվ	վերածնունդ	1896		N		inanim	N14				renaissance, Renaissance, rebirth			renaissance	renaissance	Renaissance	rebirth						
նիյամոտա	ատոմային	1894		A			N12				atomic			atomic	atomic								
լեվցարեվ	վերացվել	1893		V	caus,med	intr	V11	1			be liquidated			be.liquidated	be liquidated								
մւոչնշ	շնչում	1892		N		inanim	N32a/N12				breathing			breathing	breathing								
նակացրահ	հարցական	1891		A			N12				interrogative, inquiring, question			interrogative	interrogative	inquiring	question						
նայրազաՆ	Նազարյան	1891		N	famn,apl+	anim,hum	N12							PN									
նայկահասԻ	Իսահակյան	1890		N	famn,apl+	anim,hum	N12							PN									
նւոյթւոնաւերահ	հարեւանություն	1886		N		inanim	N41				neighbourhood			neighbourhood	neighbourhood								
թեյալիվ	վիլայեթ	1886		N		inanim	N12						0										
տեգաքաղաք	քաղաքագետ	1886		N		anim,hum	N12				politician			politician	politician								
մւողեշ	շեղում	1885		N		inanim	N32a/N12				deviation, divergence, deflection			deviation	deviation	divergence	deflection						
նաղեսարգ	գրասեղան	1884		N		inanim	N12				writing-table, bureau			writing.table	writing-table	bureau							
ներոց	ցորեն	1884		N		inanim	N12				wheat			wheat	wheat								
մւոխոփոփ	փոփոխում	1884		N		inanim	N32a/N12				changing, replacement			changing	changing	replacement							
քրաբ	բարք	1883		N		inanim	N11				customs			customs	customs								
նւոյթւոնաճավադ	դավաճանություն	1883		N		inanim	N41				treachery, faithlessness, perfidy			treachery	treachery	faithlessness	perfidy						
լեվցսահ	հասցվել	1883		V	caus,med	intr	V11	2					0										
քմեշ	շեմք	1882		N		inanim	N11				threshold			threshold	threshold								
թեբմգ	գմբեթ	1881		N		inanim	N12				cupola			cupola	cupola								
խւոթ	թուխ	1881	1	A			N11				dark-complexioned/-skinned			dark.complexioned	dark-complexioned/-skinned								
խւոթ	թուխ	1881	2	N		inanim	N11				dark-complexioned/-skinned			dark.complexioned	dark-complexioned/-skinned								
ւոծաքավահ	հավաքածու	1881		N		inanim	N12				collection, collected stories/articles			collection	collection	collected stories/articles							
քնավճրհ	հրճվանք	1881		N		inanim	N12				rejoicing			rejoicing	rejoicing								
լեւերձնա	անձրեւել	1879		V		tr	V11	1			rain			rain	rain								
դզանբ	բնազդ	1879		N		inanim	N12				instinct			instinct	instinct								
տարխ	խրատ	1879		N		inanim	N12				admonition, precept, behest			admonition	admonition	precept	behest						
նիրոն	նորին	1879		PRON,S,hum	sg						His Excellence, His Majesty			His.Excellence	His Excellence	His Majesty							
իլերւոհրազ	զարհուրելի	1876		A			N12				terrible, dreadful, formidable			terrible	terrible	dreadful	formidable						
ւողեմ	մեղու	1876		N		inanim	N16				bee			bee	bee								
իկանսամ	մասնակի	1875		A			N12				partial			partial	partial								
ւոչադօ	օդաչու	1875		N		anim,hum	N12				pilot			pilot	pilot								
իլեռհա	ահռելի	1874		A			N12				terrible, huge, intolerable			terrible	terrible	huge	intolerable						
նւոյթւոնակառճվ	վճռականություն	1874		N		inanim	N41				resolution			resolution	resolution								
վակաս	սակավ	1873		A			N12				few, little, not enough			few	few	little	not enough						
քնւոմղաբզ	զբաղմունք	1872		N		inanim	N12				occupation, employment, profession			occupation	occupation	employment	profession						
նայսիսվոՄ	Մովսիսյան	1872		N	famn,apl+	anim,hum	N12							PN									
ճրեպ	պերճ	1871		A			N11						0										
կիլոթակ	կաթոլիկ	1868		N		anim,hum	N12				(Roman) Catholic			Catholic	(Roman) Catholic								
թրիկաքաղաք	քաղաքակիրթ	1868		A			N11				civilized			civilized	civilized								
լեցալ	լացել	1867		V		intr	V11	1			ruby			ruby	ruby								
լենցեսակ	կասեցնել	1867		V	caus	tr	V14	1			hold up, stop, hamper			hold.up	hold up	stop	hamper						
րասեկ	կեսար	1867		N		anim,hum	N12				Caesar			Caesar	Caesar								
ձրեղւո	ուղերձ	1866		N		inanim	N12				address, epistle			address	address	epistle							
քիձօ	օձիք	1866		N		inanim	N12				collar			collar	collar								
թյւորովոս	սովորույթ	1865		N		inanim	N12				custom, routine			custom	custom	routine							
պիտանքնի	ինքնատիպ	1863		A			N12				original, peculiar			original	original	peculiar							
նայթվաԴ	Դավթյան	1862		N	famn,apl+	anim,hum	N12							PN									
լեվրոլոմ	մոլորվել	1862		V	med	intr	V11	1			go astray, err, lose one 's self			err	go astray	err	lose one 's self						
հապանսանա	անասնապահ	1860		N		anim,hum	N12				cattle-breeding			cattle.breeding	cattle-breeding								
ակիտեգրենէ	էներգետիկա	1857		N		inanim	N15				energetics			energetics	energetics								
նականինեԼ	Լենինական	1857		N	topn	inanim	N12							PN									
կիտատ	տատիկ	1855		N		anim,hum	N12				grandmother, grandma, old woman			grandmother	grandmother	grandma	old woman						
րովանակա	ականավոր	1854		A			N12				prominent, celebrated, famous			prominent	prominent	celebrated	famous						
աինիմւոՌ	Ռումինիա	1853		N	topn	inanim	N15							PN									
ռոթ	թոռ	1852	2	N		inanim	0				seine, snare; grandson			grandson	seine	snare	;	grandson					
ռոթ	թոռ	1852	1	N		anim,hum	N31a/N12				seine, snare; grandson			seine	seine	snare	;	grandson					
լեվցրեվ	վերցվել	1852		V	med	intr	V11	1			be taken			be.taken	be taken								
մւոկինխետ	տեխնիկում	1852		N		inanim	N12				technical/vocational school			technical.school	technical/vocational school								
լեմոԳ	Գոմել	1847		N	topn	inanim	N12							PN									
թւորյեԲ	Բեյրութ	1845		N	topn	inanim	N12							PN									
մւոտրապատադ	դատապարտում	1845		N		inanim	N32a/N12				blame, conviction			blame	blame	conviction							
նամյապախան	նախապայման	1844		N		inanim	N12				precondition			precondition	precondition								
նիծ	ծին	1843		N		inanim	N13				calving, lambing, farrowing			calving	calving	lambing	farrowing						
լենցպկ	կպցնել	1843		V	caus	tr	V14	3			glue, join, set fire			glue	glue	join	set fire						
նակարեկնը	ընկերական	1842		A			N12				friendly, informal, sociable			friendly	friendly	informal	sociable						
դոհ	հոդ	1842		N		inanim	N11				joint, article			joint	joint	article							
լեվկրաղոթ	թողարկվել	1840		V	med	intr	V11	2			be issued			be.issued	be issued								
լանամղեմ	մեղմանալ	1840		V		intr	V22	1			become soft/sweet/mild, grow softer/soften, relax			become.soft	become soft/sweet/mild	grow softer/soften	relax						
ռիշկեվշահ	հաշվեկշիռ	1839		N		inanim	N14				balance			balance	balance								
մւոռատակն	նկատառում	1839		N		inanim	N32a/N12				consideration			consideration	consideration								
րավաղատ	տաղավար	1839		N		inanim	N12				pavilion			pavilion	pavilion								
ցոնկա	ակնոց	1837		N		inanim	N12				(pair of) glasses/spectacles, specs			glasses	(pair of) glasses/spectacles	specs							
տյահարնահ	հանրահայտ	1837		A			N12				well-known			well.known	well-known								
նակաեմոռհ	հռոմեական	1837		A			N12				Roman			Roman	Roman								
մւոռաճավ	վաճառում	1837		N		inanim	N32a/N12				selling			selling	selling								
նայնոմիՍ	Սիմոնյան	1836		N	famn,apl+	anim,hum	N12							PN									
սիտեվա	ավետիս	1835		N		inanim	N12						0										
լւոթաԹ	Թաթուլ	1835		N	persn,m,apl+	anim,hum	N12							PN									
նւոյթւորասավահ	հավասարություն	1835		N		inanim	N41				equality			equality	equality								
նեղերաջնաբ	բանջարեղեն	1834		N		inanim	N12				vegetables			vegetables	vegetables								
մւորյա	այրում	1833		N		inanim	N32a/N12				burning, combustion, cauterization			burning	burning	combustion	cauterization						
ոտվա	ավտո	1833		N		inanim	N15				(motor) car			car	(motor) car								
նիյանարականբ	բնակարանային	1832		A			N12				flat			flat	flat								
նիյաջջբ	բջջային	1830		A			N12				cellular			cellular	cellular								
աիտարկոմեդ	դեմոկրատիա	1830		N		inanim	N15				democracy			democracy	democracy								
իլոպ	պոլի	1830		N		inanim	N23						0										
չիկրփ	փրկիչ	1830		A			N14				rescuer, redeemer			rescuer	rescuer	redeemer							
մւոտաջնա	անջատում	1827		N		inanim	N32a/N12				separation, parting			separation	separation	parting							
րյավաթրահ	հարթավայր	1827		N		inanim	N11				plain, flat country			plain	plain	flat country							
քնարտապ	պատրանք	1827		N		inanim	N12				illusion, chimera			illusion	illusion	chimera							
նակարիսանաբ	բանասիրական	1826		A			N12				philological			philological	philological								
նակավզել	լեզվական	1826		A			N12				linguistic			linguistic	linguistic								
լեվծւոմրեն	ներմուծվել	1826		V	med	intr	V11	2			be imported			be.imported	be imported								
մւորեբացւոց	ցուցաբերում	1826		N		inanim	N32a/N12				display, manifestation, revelation			display	display	manifestation	revelation						
լեվկաճիվ	վիճակվել	1825		V	med	intr	V11	2			fall, fall to smb.'s lot			fall	fall	fall to smb.'s lot							
ցոպակ	կապոց	1824		N		inanim	N12				small parcel, bunch, bundle			bundle	small parcel	bunch	bundle						
լենսոբզ	զբոսնել	1823		V		intr	V11	1			walk, stroll, ramble			walk	walk	stroll	ramble						
լեվրխ	խրվել	1822		V	med	intr	V11	2			go into, plunge (into), stick (in, into)			go.into	go into	plunge (into)	stick (in	into)					
նապառակ	կառապան	1822		N		anim,hum	N12				cabman, waggoner, cabby			cabman	cabman	waggoner	cabby						
նիյառեմձ	ձմեռային	1822		A			N12				winter			winter	winter								
լեվցարմա	ամրացվել	1821		V	caus,med	intr	V11	1			be fixed			be.fixed	be fixed								
նակաւետ	տեւական	1821		A			N12				long, continual, prolonged			long	long	continual	prolonged						
կատրամւոգ	գումարտակ	1820		N		anim,hum,coll	N12				battalion			battalion	battalion								
պսւոզ	զուսպ	1820		A			N11				restrained, discreet, self-possessed			restrained	restrained	discreet	self-possessed						
լեցկաթղթ	թղթակցել	1820		V		intr	V11	1			correspondent (with)			correspond	correspondent (with)								
նիյացկանաբ	բանակցային	1818		A									0										
իկաւեթեթ	թեթեւակի	1818		A			N12				slightly, somewhat			slightly	slightly	somewhat							
ջեմդնընա	անընդմեջ	1817		ADV							uninterrupted, continuous, unceasing			uninterrupted	uninterrupted	continuous	unceasing						
կապրկ	կրպակ	1817		N		inanim	N12				stall			stall	stall								
նավոտսոխ	խոստովան	1816		N		inanim	N12						0										
ղոցաղախ	խաղացող	1815		N		anim,hum	N12				player, playing			player	player	playing							
լեվրարանձնահ	հանձնարարվել	1815		V	med	intr	V11	2			be instructed			be.instructed	be instructed								
շինկամ	մակնիշ	1815		N		inanim	N12				mark			mark	mark								
նւոյթւոռավադնախ	խանդավառություն	1814		N		inanim	N41				enthusiasm, exaltation, inspiration			enthusiasm	enthusiasm	exaltation	inspiration						
նւոյթւոտսգնահ	հանգստություն	1813		N		inanim	N41				rest, comfort, repose			rest	rest	comfort	repose						
կւորպմաճ	ճամպրուկ	1813		N		inanim	N12				suitcase, trunk			suitcase	suitcase	trunk							
լեվցանձնառա	առանձնացվել	1812		V	caus,med	intr	V11	1			be separated			be.separated	be separated								
նւոսահ	հասուն	1812		A			N12				mature, ripe, mellow			mature	mature	ripe	mellow						
ղետ-ղետ	տեղ-տեղ	1812		ADV							here and there			here.and.there	here and there								
իղետնա	անտեղի	1811		A			N12				inappropriate, vain, unnecessary			inappropriate	inappropriate	vain	unnecessary						
լեկաբմաբ	բամբակել	1811		V		intr/tr	V11	1					0										
կայամհ	հմայակ	1810		N		inanim	N12						0										
լեկանաղե	եղանակել	1809		V		tr	V11	1					0										
մւոկրանռեձ	ձեռնարկում	1809		N		inanim	N32a/N12				undertaking			undertaking	undertaking								
մւորդացւոց	ցուցադրում	1809		N		inanim	N32a/N12				exhibition			exhibition	exhibition								
ղանքչ	չքնաղ	1807		A			N12				marvellous, matchless, wonderful			marvellous	marvellous	matchless	wonderful						
ժրեվահ	հավերժ	1806		A			N12				eternal, perpetual, always			eternal	eternal	perpetual	always						
ղոջահնա	անհաջող	1805		A			N12				unsuccessful, ineffectual, unavailing			unsuccessful	unsuccessful	ineffectual	unavailing						
րաբատխաբերաբ	բարեբախտաբար	1805		ADV							fortunately			fortunately	fortunately								
մւոցւոցապա	ապացուցում	1804		N		inanim	N32a/N12				demonstration			demonstration	demonstration								
